"PKey","Name","ProjectId","ProjectMap","SetId","Pid","AddrSlct","Address","Alias","AliasType","P1","P2","P3","P4","P5","P6","P7","P8","Type","Format","IsScale","ScaleOffst","ScaleFact","IsDeadband","Deadband","IsModify","MsInput","MsOutput","MsAutoSubs","MsUnit"
"693","0c9ce319-c59a-42de-a5a3-3a7af3a972e6","0","0","RTAC_DESET","ROC07B,V_A:A","0","1779","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"694","a5b5c9c1-c055-46dc-a0c8-a735e871402e","0","0","RTAC_DESET","ROC07B,V_B:A","0","1780","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"695","884215db-5fb8-48e1-80ab-ae5d0a6a6add","0","0","RTAC_DESET","ROC07B,V_C:A","0","1781","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"696","9bf23ec8-f79b-4991-b5ae-180bc6f6a5e1","0","0","RTAC_DESET","UNI06,V_A:A","0","2109","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"697","302ac6d0-776d-4d68-95f9-5cefd982b21e","0","0","RTAC_DESET","UNI06,V_B:A","0","2110","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"698","10df436b-93e4-465d-92d1-eec786dd928d","0","0","RTAC_DESET","LAU04A,A_A:A","0","1452","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"699","9befd025-5c3e-4f01-bb6b-9b0b5a735a97","0","0","RTAC_DESET","LAU04A,A_B:A","0","1453","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"700","bcbadeef-e5a0-41cd-8c10-ed17321a582c","0","0","RTAC_DESET","LAU04A,A_C:A","0","1454","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"701","1d4d0b48-d547-4d5c-8bd8-ea2f8490e656","0","0","RTAC_DESET","LAU04A,A_N:A","0","1455","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"702","f7453ad7-d949-432b-9b82-cf606e839b65","0","0","RTAC_DESET","UNI06,V_C:A","0","2111","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"703","3bcef6ac-d099-4953-a448-7ff4cc81fb67","0","0","RTAC_DESET","WES01,A_A:A","0","2172","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"704","570e5031-1eec-4212-912b-ead6e51cc6dc","0","0","RTAC_DESET","WES01,A_B:A","0","2173","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"705","2bce8c3d-9376-436c-9649-1cc973f270b0","0","0","RTAC_DESET","WES01,A_C:A","0","2174","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"706","27a6b43a-bae4-4ad2-8a14-c34d51dbc0f4","0","0","RTAC_DESET","GRE05A,FREQUENCY:A","0","1025","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"707","a3efa29b-4571-420d-9b39-384ff7e0bddd","0","0","RTAC_DESET","WES01,A_N:A","0","2175","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"708","e1a47302-e2aa-49a6-8db0-04d80e16b70e","0","0","RTAC_DESET","WES01,FREQUENCY:A","0","2165","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"709","1a61f0a5-e3d6-4bae-a249-35b98f798f0a","0","0","RTAC_DESET","GRE05A,KVAR:A","0","1023","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"710","83274228-1e5d-483f-bce1-03115781daba","0","0","RTAC_DESET","WES01,KVAR:A","0","2163","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"711","4fd56444-bde8-4f8f-bc33-68bb778d0575","0","0","RTAC_DESET","WES01,KVAR_COMP:A","0","2161","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"712","99fd06a0-68e4-40eb-85b8-55b541b7fa1c","0","0","RTAC_DESET","EAS03,V_A:A","0","549","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"713","7f17cc1e-dda3-431c-a792-5bce4e517000","0","0","RTAC_DESET","EAS03,V_B:A","0","550","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"714","5c4b3fa1-aec5-4690-b9d1-28b91224f1bb","0","0","RTAC_DESET","EAS03,V_C:A","0","551","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"715","5bf42e19-308c-4340-80cd-a3b0b5439921","0","0","RTAC_DESET","GAF01B,V_A:A","0","789","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"716","f101e24c-2eba-416e-a793-8f225928b42a","0","0","RTAC_DESET","GAF01B,V_B:A","0","790","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"717","c0151535-d2b9-4f16-8377-ba541545f6b4","0","0","RTAC_DESET","GAF01B,V_C:A","0","791","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"718","d86183c7-7245-446c-8c4f-20d025ff02e1","0","0","RTAC_DESET","WES01,KW:A","0","2162","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"719","8022f4da-0a71-44ab-8435-6b423379bfbe","0","0","RTAC_DESET","GRE05A,KVAR_COMP:A","0","1021","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"720","bb92a774-642d-4127-8e1b-b938c3bc8ba3","0","0","RTAC_DESET","EAS04A,A_A:A","0","582","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"721","d752cb35-d61f-4bf0-bf6b-01ba78a33c22","0","0","RTAC_DESET","EAS04A,A_B:A","0","583","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"722","a98e50eb-9b0d-4ce6-9ca3-8d29e7b80ddc","0","0","RTAC_DESET","EAS04A,A_C:A","0","584","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"723","18637346-aaf2-4371-97a6-1debe9215e9b","0","0","RTAC_DESET","EAS04A,A_N:A","0","585","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"724","c0aca292-420c-473b-9690-38048688de3a","0","0","RTAC_DESET","GRE05A,KW:A","0","1022","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"725","9ecb6c2f-710e-430e-8b53-f598c9cc7c86","0","0","RTAC_DESET","WES01,KW_COMP:A","0","2160","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"726","627a9d1c-fb76-4f76-b7bc-8926b3585f71","0","0","RTAC_DESET","WES01,PF:A","0","2164","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"727","2beed951-585f-4e4e-93a2-3248bbd91411","0","0","RTAC_DESET","GAF02,A_A:A","0","822","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"728","8091996a-2d5a-4fa0-a289-f0d6e0a7a16d","0","0","RTAC_DESET","GAF02,A_B:A","0","823","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"729","61fcc972-e4f4-49b3-a229-b7db400e0761","0","0","RTAC_DESET","GAF02,A_C:A","0","824","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"730","faf9216d-6f2a-4abc-85df-5715878bae78","0","0","RTAC_DESET","GAF02,A_N:A","0","825","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"731","deb4e64f-0a12-4775-822f-dc90f000ebfb","0","0","RTAC_DESET","WES01,PF_A:A","0","2176","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"732","084684d0-fb4d-4dda-8d6f-757aab76a349","0","0","RTAC_DESET","GRE05A,KW_COMP:A","0","1020","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"733","5e52cbbe-ee06-41ed-8125-5d2b5a779623","0","0","RTAC_DESET","WES01,PF_B:A","0","2177","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"734","61d2c70f-7625-4ba3-98a9-72d436fe7dec","0","0","RTAC_DESET","GRE05A,PF:A","0","1024","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"735","5060b808-9f3e-49b6-9c8f-b0530e5738d7","0","0","RTAC_DESET","GRE05A,PF_A:A","0","1036","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"736","849b4481-e029-4932-aea2-276879e8239e","0","0","RTAC_DESET","GRE05A,PF_B:A","0","1037","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"737","4b244980-0922-4111-acb3-dc218cbeb884","0","0","RTAC_DESET","GRE05A,PF_C:A","0","1038","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"738","35a999e0-a852-4d3a-b915-7a441f927577","0","0","RTAC_DESET","WES01,PF_C:A","0","2178","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"739","68a78d7c-f185-42c0-999e-5c3dbbebbf2f","0","0","RTAC_DESET","WES01,V_A:A","0","2169","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"740","707fae03-bb4a-4344-8186-a866d3f10cbf","0","0","RTAC_DESET","WES01,V_B:A","0","2170","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"741","cfabacb6-f3b7-4d15-ac36-79f276e446f1","0","0","RTAC_DESET","WES01,V_C:A","0","2171","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"742","f880149c-507b-45ae-8258-17e6ee17464b","0","0","RTAC_DESET","GRE04A,A_A:A","0","972","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"743","e76f2bc6-a309-4407-8dbc-c539f7868cff","0","0","RTAC_DESET","GRE04A,A_B:A","0","973","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"744","cbf67456-4f1a-4989-a27c-471915b4961d","0","0","RTAC_DESET","GRE04A,A_C:A","0","974","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"745","f764407c-d307-485b-93e0-bbd2a906dde2","0","0","RTAC_DESET","GRE04A,FREQUENCY:A","0","965","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746","d6073a4f-ccd8-4bd5-88d5-88187c59179c","0","0","RTAC_DESET","NEW06A,V_A:A","0","1629","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747","ea3da60f-cdd8-4383-a35d-5245fcaa41da","0","0","RTAC_DESET","NEW06A,V_B:A","0","1630","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"748","7355a10d-1f45-4d89-bee6-40f787191ba0","0","0","RTAC_DESET","NEW06A,V_C:A","0","1631","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749","8acc6041-e251-46cc-9c16-d49774596d4c","0","0","RTAC_DESET","GRE04A,KVAR:A","0","963","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"750","93358cf6-6459-4e44-a8c2-d751361a8fbf","0","0","RTAC_DESET","GRE04A,KVAR_COMP:A","0","961","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"751","909a76df-282e-482c-9760-65e4720b5fb3","0","0","RTAC_DESET","LAU04A,FREQUENCY:A","0","1445","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"752","4471a116-c099-43ba-bc26-48ecc7b0df23","0","0","RTAC_DESET","LAU04A,KVAR:A","0","1443","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"753","a66468cf-2a76-436c-8e9b-fdd068d93680","0","0","RTAC_DESET","GRE04A,KW:A","0","962","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"754","ee35a73e-09e0-4354-9a9e-50d84f795da8","0","0","RTAC_DESET","GRE04A,KW_COMP:A","0","960","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"755","6071f0ab-4d9e-48bb-9f5c-2df5267ae8d5","0","0","RTAC_DESET","EAS04A,FREQUENCY:A","0","575","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"756","156584a3-4cc4-4b22-8132-6a57ec9f4fc8","0","0","RTAC_DESET","EAS04A,KVAR:A","0","573","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"757","8dd3572b-7b7a-4c75-92e4-e6aa8a3611b3","0","0","RTAC_DESET","GAF02,FREQUENCY:A","0","815","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"758","1608924e-31ce-49f7-86c7-3fe01bceaec0","0","0","RTAC_DESET","GAF02,KVAR:A","0","813","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"759","2f08d0b6-f84c-413c-91a4-9121f1cc2b50","0","0","RTAC_DESET","GRE04A,PF:A","0","964","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"760","a9a8b40f-f2c5-4aed-b676-0a2f78dbb045","0","0","RTAC_DESET","EAS04A,KVAR_COMP:A","0","571","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"761","87743aeb-8598-4ffe-80b1-bb39361f644c","0","0","RTAC_DESET","EAS04A,KW:A","0","572","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"762","7f342bdc-ba4c-4d46-877c-26e8a2fbc2c4","0","0","RTAC_DESET","GRE04A,PF_A:A","0","976","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"763","084eef13-b7ea-4a08-8982-e490e22d5b9c","0","0","RTAC_DESET","LAU04A,KVAR_COMP:A","0","1441","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"764","1e4be949-a91c-4ed3-9bd0-2ac1621b4f2b","0","0","RTAC_DESET","GRE04A,PF_B:A","0","977","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"765","f12114e4-f754-4208-ae9d-e4793c67d477","0","0","RTAC_DESET","EAS04A,KW_COMP:A","0","570","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"766","e63b9c6f-2b72-4c25-b7dc-40d7c1baa4c4","0","0","RTAC_DESET","LAU04A,KW:A","0","1442","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"767","dbca7df6-cd2c-4584-b544-4f9adee48a9d","0","0","RTAC_DESET","EAS04A,PF:A","0","574","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"768","63a11a25-ae7a-4616-b0c3-00d51b0a4434","0","0","RTAC_DESET","EAS04A,PF_A:A","0","586","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"769","35f2b5b3-e7f9-40c4-8d2a-8f55ee428d00","0","0","RTAC_DESET","EAS04A,PF_B:A","0","587","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"770","4f4664aa-684c-4436-aaf0-8e908c34c1f2","0","0","RTAC_DESET","EAS04A,PF_C:A","0","588","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"771","cbb5d280-e569-4a04-b515-0171443c8886","0","0","RTAC_DESET","GAF02,KVAR_COMP:A","0","811","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"772","5bc6661c-b49c-4671-85b5-4e5e2cff9869","0","0","RTAC_DESET","GAF02,KW:A","0","812","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"773","8045884b-a56c-40a4-9904-2c4ad0434c35","0","0","RTAC_DESET","GRE04A,PF_C:A","0","978","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774","683aab5e-e5f7-4606-9b36-048171834bac","0","0","RTAC_DESET","GRE04A,V_A:A","0","969","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"775","29c35e35-1755-4edb-9340-7738b79e517b","0","0","RTAC_DESET","GRE04A,V_B:A","0","970","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"776","6db7d6b5-9fc5-49f9-9c9f-9518e113e8d1","0","0","RTAC_DESET","GAF02,KW_COMP:A","0","810","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"777","b38413d7-196c-454f-a03d-04e7ce5b3a65","0","0","RTAC_DESET","NEW06B,A_A:A","0","1662","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"778","75052c36-82f7-4f41-b53e-15ab5bc517a6","0","0","RTAC_DESET","GAF02,PF:A","0","814","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"779","101d41dc-3ef9-4e06-b51f-5c6ee261aa23","0","0","RTAC_DESET","GAF02,PF_A:A","0","826","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"780","c1df0b10-8a52-4bd9-b16b-20a8bc77ad3b","0","0","RTAC_DESET","GAF02,PF_B:A","0","827","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781","d2957d2a-85c3-4340-83cb-98ee9aa6af9d","0","0","RTAC_DESET","GAF02,PF_C:A","0","828","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"782","5337a2c7-e571-4be6-818c-0c7869046dd5","0","0","RTAC_DESET","GRE04A,V_C:A","0","971","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","9b999dfb-9419-4b72-86a4-2eb0b8962793","0","0","RTAC_DESET","LAU04A,KW_COMP:A","0","1440","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"784","25ac9d52-44e7-4406-ab28-ab26a2d84574","0","0","RTAC_DESET","NEW06B,A_B:A","0","1663","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785","dcb15a8c-46bb-426b-95b6-eb2f4ca4f022","0","0","RTAC_DESET","GRE05A,V_A:A","0","1029","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"786","d5a6be84-b77e-4fc9-abb1-8fdd63022184","0","0","RTAC_DESET","GRE05A,V_B:A","0","1030","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"787","e34b0cfc-23cf-404b-8d2d-27d3853397c4","0","0","RTAC_DESET","GRE05A,V_C:A","0","1031","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"788","66a6b8c8-4086-4374-8e2c-41d6629f0b61","0","0","RTAC_DESET","LAU04A,PF:A","0","1444","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"789","d063e9a6-2699-4413-bab2-423f4663298a","0","0","RTAC_DESET","LAU04A,PF_A:A","0","1456","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"790","4a5fdcfe-4238-4ece-85ad-2d105ce9954b","0","0","RTAC_DESET","LAU04A,PF_B:A","0","1457","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"791","fca29229-1167-4f70-91dd-822d7149705d","0","0","RTAC_DESET","LAU04A,PF_C:A","0","1458","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"792","233cb7be-006d-4280-a9f5-c9ed0701ff0d","0","0","RTAC_DESET","NEW06B,A_C:A","0","1664","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"793","7e8851ad-1968-4ad8-b7d7-94af5426bce7","0","0","RTAC_DESET","GRE05B,A_A:A","0","1062","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"794","56122f1e-725b-4be9-a76a-e4e9994eb4ed","0","0","RTAC_DESET","GRE05B,A_B:A","0","1063","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"795","ca18516a-146f-4208-aad2-d9e06c0ef788","0","0","RTAC_DESET","GRE05B,A_C:A","0","1064","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796","19e95de3-21c9-4049-bb0c-7b886d0e4269","0","0","RTAC_DESET","GRE05B,A_N:A","0","1065","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"797","3a480abd-504d-46cd-aa08-6459425e27eb","0","0","RTAC_DESET","LAU04A,V_A:A","0","1449","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"798","15432ffc-400d-4f4b-96e0-c7c34d8d3deb","0","0","RTAC_DESET","LAU04A,V_B:A","0","1450","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","ee709280-c374-4d0b-be03-a0199946ca3d","0","0","RTAC_DESET","LAU04A,V_C:A","0","1451","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"800","d819c5ea-16b5-49f6-905b-f548085398c5","0","0","RTAC_DESET","NEW06B,A_N:A","0","1665","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"801","8e754e3b-87d8-4e6c-b058-177ed7d35474","0","0","RTAC_DESET","GRE04B,A_A:A","0","1002","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"802","b2a7e5c3-7737-4616-b911-8c4a753741e2","0","0","RTAC_DESET","GRE04B,A_B:A","0","1003","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","b9c06383-058b-4ab3-8ff9-64ef04b91eab","0","0","RTAC_DESET","EAS04A,V_A:A","0","579","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"804","e3f8ed80-ee5b-4af1-9e96-bfbb6c14e9e2","0","0","RTAC_DESET","EAS04A,V_B:A","0","580","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"805","ad450d6b-ba5a-4739-b636-86126bcdc390","0","0","RTAC_DESET","EAS04A,V_C:A","0","581","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"806","111999d3-94a2-4c67-b32a-d42fac35e003","0","0","RTAC_DESET","GRE04B,A_C:A","0","1004","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"807","e2cd9789-38e3-498f-a201-97c0e9433b25","0","0","RTAC_DESET","GRE04B,A_N:A","0","1005","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"808","e85c8576-1a78-4696-b9bf-25aa5d5d74ae","0","0","RTAC_DESET","LAU04B,A_A:A","0","1482","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"809","96ce1c75-98e0-41a6-8506-8899ca2a2d6b","0","0","RTAC_DESET","LAU04B,A_B:A","0","1483","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"810","eb91bade-db2c-424e-be2d-b06853be80cf","0","0","RTAC_DESET","GAF02,V_A:A","0","819","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
