RTUID,NAME,ENGUNITS,SCALEFACT,STATIONPID,PREMGHI,PREMGSEVHI,EMGHI,EMGSEVHI,PREMGLO,PREMGSEVLO,EMGLO,EMGSEVLO
GRE03B_PRI,PRI_A_B,A,1.2,GRE03B,0,0,0,0,5,3,0,0
GRE03B_PRI,PRI_A_C,A,1.2,GRE03B,0,0,0,0,5,3,0,0
GRE03B_PRI,PRI_PF,,0.01,GRE03B,0,0,0,0,0,0,0,0
,PRI_PF_A,,1.0,GRE03B,0,0,0,0,0,0,0,0
,PRI_PF_B,,1.0,GRE03B,0,0,0,0,0,0,0,0
,PRI_PF_C,,1.0,GRE03B,0,0,0,0,0,0,0,0
GRE03B_PRI,PRI_KW,KW,0.072,GRE03B,0,0,0,0,0,0,0,0
,V_A,V,1.0,ROC07A,0,0,0,0,0,0,0,0
,V_B,V,1.0,ROC07A,0,0,0,0,0,0,0,0
,V_C,V,1.0,ROC07A,0,0,0,0,0,0,0,0
,A,A,1.0,ROC07A,0,0,0,0,0,0,0,0
,A_A,A,1.0,ROC07A,0,0,0,0,0,0,0,0
,A_B,A,1.0,ROC07A,0,0,0,0,0,0,0,0
,A_C,A,1.0,ROC07A,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KW_COMP,KW,0.072,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KW_A,KW,0.072,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KW_B,KW,0.072,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KW_C,KW,0.072,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KVAR,KVAR,0.072,GRE03B,0,0,0,0,0,0,0,0
,CHK_KVAR_A,KVAR,1.0,GRE03B,0,0,0,0,0,0,0,0
,CHK_KVAR_B,KVAR,1.0,GRE03B,0,0,0,0,0,0,0,0
,CHK_KVAR_C,KVAR,1.0,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_V,V,0.0006,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_V_A,V,0.0006,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_V_B,V,0.0006,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_V_C,V,0.0006,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_A,A,1.2,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_A_A,A,1.2,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_A_B,A,1.2,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_A_C,A,1.2,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_PF,,0.01,GRE03B,0,0,0,0,0,0,0,0
,CHK_PF_A,,1.0,GRE03B,0,0,0,0,0,0,0,0
,CHK_PF_B,,1.0,GRE03B,0,0,0,0,0,0,0,0
,CHK_PF_C,,1.0,GRE03B,0,0,0,0,0,0,0,0
GRE03B_CHK,CHK_KW,KW,0.072,GRE03B,0,0,0,0,0,0,0,0
,PF,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PF_A,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PF_B,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PF_C,,1.0,ROC07A,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,ROC07A,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,1.0,ROC07A,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,1.0,ROC07A,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,GRE03B,0,0,0,0,0,0,0,0
,KW_A,KW,0.0,GRE03B,0,0,0,0,0,0,0,0
,KW_B,KW,0.0,GRE03B,0,0,0,0,0,0,0,0
,KW_C,KW,0.0,GRE03B,0,0,0,0,0,0,0,0
,KVAR,KVAR,0.0,GRE03B,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,0.0,GRE03B,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,0.0,GRE03B,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,0.0,GRE03B,0,0,0,0,0,0,0,0
,V,V,0.0,GRE03B,0,0,0,0,0,0,0,0
,V_A,V,0.0,GRE03B,0,0,0,0,0,0,0,0
,V_B,V,0.0,GRE03B,0,0,0,0,0,0,0,0
,V_C,V,0.0,GRE03B,0,0,0,0,0,0,0,0
,A,A,0.0,GRE03B,0,0,0,0,0,0,0,0
,A_A,A,0.0,GRE03B,0,0,0,0,0,0,0,0
,A_B,A,0.0,GRE03B,0,0,0,0,0,0,0,0
,A_C,A,0.0,GRE03B,0,0,0,0,0,0,0,0
,PF,,0.0,GRE03B,0,0,0,0,0,0,0,0
,PF_A,,0.0,GRE03B,0,0,0,0,0,0,0,0
,PF_B,,0.0,GRE03B,0,0,0,0,0,0,0,0
,PF_C,,0.0,GRE03B,0,0,0,0,0,0,0,0
,KW,KW,1.0,GRE03B,0,0,0,0,0,0,0,0
,60MIN_KW,KW,1.0,ROC07A,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,1.0,ROC07A,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,ROC07A,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,ROC07A,0,0,0,0,0,0,0,0
,A_N,A,1.0,ROC07A,0,0,0,0,0,0,0,0
,KW,KW,1.0,ROC07A,0,0,0,0,0,0,0,0
,TEMP_IMPORT,degrees F,1.0,WEATHER,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,GRE03B,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,GRE03B,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,GRE03B,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,GRE03B,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,GRE03B,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_KW_COMP,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_KW_A,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_KW_B,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_KW_C,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_KVAR,KVAR,0.072,GRE04A,0,0,0,0,0,0,0,0
,PRI_KVAR_A,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,PRI_KVAR_B,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,PRI_KVAR_C,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_V,V,0.0006,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_V_A,V,0.0006,GRE04A,0,0,0,0,4,3,0,0
GRE04A_PRI,PRI_V_B,V,0.0006,GRE04A,0,0,0,0,4,3,0,0
GRE04A_PRI,PRI_V_C,V,0.0006,GRE04A,0,0,0,0,4,3,0,0
GRE04A_PRI,PRI_A,A,1.2,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_A_A,A,1.2,GRE04A,0,0,0,0,5,3,0,0
GRE04A_PRI,PRI_A_B,A,1.2,GRE04A,0,0,0,0,5,3,0,0
GRE04A_PRI,PRI_A_C,A,1.2,GRE04A,0,0,0,0,5,3,0,0
GRE04A_PRI,PRI_PF,,0.01,GRE04A,0,0,0,0,0,0,0,0
,PRI_PF_A,,1.0,GRE04A,0,0,0,0,0,0,0,0
,PRI_PF_B,,1.0,GRE04A,0,0,0,0,0,0,0,0
,PRI_PF_C,,1.0,GRE04A,0,0,0,0,0,0,0,0
GRE04A_PRI,PRI_KW,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
,KW_COMP_TOT,KW,1.0,MOONBEAM,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_A_N,A,1.2,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_FREQUENCY,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KVAR,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KVAR_COMP,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_FREQUENCY,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_A_N,A,1.2,ROC08,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KW_COMP,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KW_A,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KW_B,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KW_C,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KVAR,KVAR,0.072,GRE04A,0,0,0,0,0,0,0,0
,CHK_KVAR_A,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,CHK_KVAR_B,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,CHK_KVAR_C,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_V,V,0.0006,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_V_A,V,0.0006,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_V_B,V,0.0006,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_V_C,V,0.0006,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_A,A,1.2,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_A_A,A,1.2,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_A_B,A,1.2,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_A_C,A,1.2,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_PF,,0.01,GRE04A,0,0,0,0,0,0,0,0
,CHK_PF_A,,1.0,GRE04A,0,0,0,0,0,0,0,0
,CHK_PF_B,,1.0,GRE04A,0,0,0,0,0,0,0,0
,CHK_PF_C,,1.0,GRE04A,0,0,0,0,0,0,0,0
GRE04A_CHK,CHK_KW,KW,0.072,GRE04A,0,0,0,0,0,0,0,0
,A_N,A,1.0,ROC08,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,ROC08,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,ROC08,0,0,0,0,0,0,0,0
,GR_KW,KW,1.0,ROC08,0,0,0,0,0,0,0,0
,GR_KVAR,KW,1.0,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KW_COMP,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KW_A,KW,14.4,ROC08,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,GRE04A,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,GRE04A,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,GRE04A,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,GRE04A,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,GRE04A,0,0,0,0,0,0,0,0
,V,V,1.0,GRE04A,0,0,0,0,0,0,0,0
,V_A,V,1.0,GRE04A,0,0,0,0,0,0,0,0
,V_B,V,1.0,GRE04A,0,0,0,0,0,0,0,0
,V_C,V,1.0,GRE04A,0,0,0,0,0,0,0,0
,A,A,1.0,GRE04A,0,0,0,0,0,0,0,0
,A_A,A,1.0,GRE04A,0,0,0,0,0,0,0,0
,A_B,A,1.0,GRE04A,0,0,0,0,0,0,0,0
,A_C,A,1.0,GRE04A,0,0,0,0,0,0,0,0
,PF,,1.0,GRE04A,0,0,0,0,0,0,0,0
,PF_A,,1.0,GRE04A,0,0,0,0,0,0,0,0
,PF_B,,1.0,GRE04A,0,0,0,0,0,0,0,0
,PF_C,,1.0,GRE04A,0,0,0,0,0,0,0,0
,KW,KW,1.0,GRE04A,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KW_B,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KW_C,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KVAR,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KVAR_A,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KVAR_B,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KVAR_C,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_V,V,0.0012,ROC08,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,GRE04A,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,GRE04A,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,GRE04A,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,GRE04A,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,GRE04A,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_KW_COMP,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_KW_A,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_KW_B,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_KW_C,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_KVAR,KVAR,0.072,GRE04B,0,0,0,0,0,0,0,0
,PRI_KVAR_A,KVAR,1.0,GRE04B,0,0,0,0,0,0,0,0
,PRI_KVAR_B,KVAR,1.0,GRE04B,0,0,0,0,0,0,0,0
,PRI_KVAR_C,KVAR,1.0,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_V,V,0.0006,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_V_A,V,0.0006,GRE04B,0,0,0,0,4,3,0,0
GRE04B_PRI,PRI_V_B,V,0.0006,GRE04B,0,0,0,0,4,3,0,0
GRE04B_PRI,PRI_V_C,V,0.0006,GRE04B,0,0,0,0,4,3,0,0
GRE04B_PRI,PRI_A,A,1.2,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_A_A,A,1.2,GRE04B,0,0,0,0,5,3,0,0
GRE04B_PRI,PRI_A_B,A,1.2,GRE04B,0,0,0,0,5,3,0,0
GRE04B_PRI,PRI_A_C,A,1.2,GRE04B,0,0,0,0,5,3,0,0
GRE04B_PRI,PRI_PF,,0.01,GRE04B,0,0,0,0,0,0,0,0
,PRI_PF_A,,1.0,GRE04B,0,0,0,0,0,0,0,0
,PRI_PF_B,,1.0,GRE04B,0,0,0,0,0,0,0,0
,PRI_PF_C,,1.0,GRE04B,0,0,0,0,0,0,0,0
GRE04B_PRI,PRI_KW,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_V_A,V,0.0012,ROC08,0,0,0,0,4,3,0,0
ROC08_PRI,PRI_V_B,V,0.0012,ROC08,0,0,0,0,4,3,0,0
ROC08_PRI,PRI_V_C,V,0.0012,ROC08,0,0,0,0,4,3,0,0
ROC08_PRI,PRI_A,A,1.2,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_A_A,A,1.2,ROC08,0,0,0,0,5,3,0,0
ROC08_PRI,PRI_A_B,A,1.2,ROC08,0,0,0,0,3,3,0,0
ROC08_PRI,PRI_A_C,A,1.2,ROC08,0,0,0,0,5,3,0,0
GRE04B_CHK,CHK_KW_COMP,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_KW_A,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_KW_B,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_KW_C,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_KVAR,KVAR,0.072,GRE04B,0,0,0,0,0,0,0,0
,CHK_KVAR_A,KVAR,1.0,GRE04B,0,0,0,0,0,0,0,0
,CHK_KVAR_B,KVAR,1.0,GRE04B,0,0,0,0,0,0,0,0
,CHK_KVAR_C,KVAR,1.0,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_V,V,0.0006,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_V_A,V,0.0006,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_V_B,V,0.0006,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_V_C,V,0.0006,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_A,A,1.2,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_A_A,A,1.2,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_A_B,A,1.2,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_A_C,A,1.2,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_PF,,0.01,GRE04B,0,0,0,0,0,0,0,0
,CHK_PF_A,,1.0,GRE04B,0,0,0,0,0,0,0,0
,CHK_PF_B,,1.0,GRE04B,0,0,0,0,0,0,0,0
,CHK_PF_C,,1.0,GRE04B,0,0,0,0,0,0,0,0
GRE04B_CHK,CHK_KW,KW,0.072,GRE04B,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_PF,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_PF_A,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_PF_B,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_PF_C,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_PRI,PRI_KW,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KW_COMP,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KW_A,KW,14.4,ROC08,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,GRE04B,0,0,0,0,0,0,0,0
,KW_A,KW,0.0,GRE04B,0,0,0,0,0,0,0,0
,KW_B,KW,0.0,GRE04B,0,0,0,0,0,0,0,0
,KW_C,KW,0.0,GRE04B,0,0,0,0,0,0,0,0
,KVAR,KVAR,0.0,GRE04B,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,0.0,GRE04B,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,0.0,GRE04B,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,0.0,GRE04B,0,0,0,0,0,0,0,0
,V,V,1.0,GRE04B,0,0,0,0,0,0,0,0
,V_A,V,1.0,GRE04B,0,0,0,0,0,0,0,0
,V_B,V,0.0,GRE04B,0,0,0,0,0,0,0,0
,V_C,V,0.0,GRE04B,0,0,0,0,0,0,0,0
,A,A,0.0,GRE04B,0,0,0,0,0,0,0,0
,A_A,A,0.0,GRE04B,0,0,0,0,0,0,0,0
,A_B,A,0.0,GRE04B,0,0,0,0,0,0,0,0
,A_C,A,0.0,GRE04B,0,0,0,0,0,0,0,0
,PF,,1.0,GRE04B,0,0,0,0,0,0,0,0
,PF_A,,1.0,GRE04B,0,0,0,0,0,0,0,0
,PF_B,,1.0,GRE04B,0,0,0,0,0,0,0,0
,PF_C,,0.0,GRE04B,0,0,0,0,0,0,0,0
,KW,KW,1.0,GRE04B,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KW_B,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KW_C,KW,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KVAR_COMP,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KVAR_A,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KVAR_B,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KVAR_C,KVAR,14.4,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_V,V,0.0012,ROC08,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,GRE04B,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,GRE04B,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,GRE04B,0,0,0,0,0,0,0,0
,60MIN_KW,KW,0.0,GRE04B,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,0.0,GRE04B,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KW_COMP,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KW_A,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KW_B,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KW_C,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KVAR,KVAR,0.18,LAU03,0,0,0,0,0,0,0,0
,PRI_KVAR_A,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
,PRI_KVAR_B,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
,PRI_KVAR_C,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_V,V,0.0006,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_V_A,V,0.0006,LAU03,0,0,0,0,4,3,0,0
LAU03_PRI,PRI_V_B,V,0.0006,LAU03,0,0,0,0,4,3,0,0
LAU03_PRI,PRI_V_C,V,0.0006,LAU03,0,0,0,0,4,3,0,0
LAU03_PRI,PRI_A,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_A_A,A,3.0,LAU03,0,0,0,0,5,3,0,0
LAU03_PRI,PRI_A_B,A,3.0,LAU03,0,0,0,0,5,3,0,0
LAU03_PRI,PRI_A_C,A,3.0,LAU03,0,0,0,0,5,3,0,0
LAU03_PRI,PRI_PF,,0.01,LAU03,0,0,0,0,0,0,0,0
,PRI_PF_A,,1.0,LAU03,0,0,0,0,0,0,0,0
,PRI_PF_B,,1.0,LAU03,0,0,0,0,0,0,0,0
,PRI_PF_C,,1.0,LAU03,0,0,0,0,0,0,0,0
LAU03_PRI,PRI_KW,KW,0.18,LAU03,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_V_A,V,0.0012,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_V_B,V,0.0012,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_V_C,V,0.0012,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_A,A,1.2,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_A_A,A,1.2,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_A_B,A,1.2,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_A_C,A,1.2,ROC08,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KW_COMP,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KW_A,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KW_B,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KW_C,KW,0.18,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KVAR,KVAR,0.18,LAU03,0,0,0,0,0,0,0,0
,CHK_KVAR_A,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
,CHK_KVAR_B,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
,CHK_KVAR_C,KVAR,1.0,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_V,V,0.0006,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_V_A,V,0.0006,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_V_B,V,0.0006,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_V_C,V,0.0006,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_A,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_A_A,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_A_B,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_A_C,A,3.0,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_PF,,0.01,LAU03,0,0,0,0,0,0,0,0
,CHK_PF_A,,1.0,LAU03,0,0,0,0,0,0,0,0
,CHK_PF_B,,1.0,LAU03,0,0,0,0,0,0,0,0
,CHK_PF_C,,1.0,LAU03,0,0,0,0,0,0,0,0
LAU03_CHK,CHK_KW,KW,0.18,LAU03,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_PF,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_PF_A,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_PF_B,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_PF_C,,0.01,ROC08,0,0,0,0,0,0,0,0
ROC08_CHK,CHK_KW,KW,14.4,ROC08,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,ROC08,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,ROC08,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,LAU03,0,0,0,0,0,0,0,0
,KW_A,KW,0.0,LAU03,0,0,0,0,0,0,0,0
,KW_B,KW,0.0,LAU03,0,0,0,0,0,0,0,0
,KW_C,KW,0.0,LAU03,0,0,0,0,0,0,0,0
,KVAR,KVAR,0.0,LAU03,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,0.0,LAU03,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,0.0,LAU03,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,0.0,LAU03,0,0,0,0,0,0,0,0
,V,V,0.0,LAU03,0,0,0,0,0,0,0,0
,V_A,V,0.0,LAU03,0,0,0,0,0,0,0,0
,V_B,V,0.0,LAU03,0,0,0,0,0,0,0,0
,V_C,V,0.0,LAU03,0,0,0,0,0,0,0,0
,A,A,0.0,LAU03,0,0,0,0,0,0,0,0
,A_A,A,0.0,LAU03,0,0,0,0,0,0,0,0
,A_B,A,0.0,LAU03,0,0,0,0,0,0,0,0
,A_C,A,0.0,LAU03,0,0,0,0,0,0,0,0
,PF,,0.0,LAU03,0,0,0,0,0,0,0,0
,PF_A,,0.0,LAU03,0,0,0,0,0,0,0,0
,PF_B,,0.0,LAU03,0,0,0,0,0,0,0,0
,PF_C,,0.0,LAU03,0,0,0,0,0,0,0,0
,KW,KW,1.0,LAU03,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,ROC08,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,ROC08,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,ROC08,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,ROC08,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,ROC08,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,ROC08,0,0,0,0,0,0,0,0
,V,V,1.0,ROC08,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,LAU03,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,0.0,LAU03,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,0.0,LAU03,0,0,0,0,0,0,0,0
